date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,windspeed_10m_max,temp_anomaly,water_balance,cumulative_water_balance,aridity_index,temp_rolling_12m,precip_rolling_12m,SPI_12_z,SPEI_12_z
2021-10-01,19.432258064516127,24.39032258064516,14.990322580645161,14.200000000000001,104.62,466.40000000000003,17.451612903225808,1.9545211279728782,-90.42,-14969.120000000003,7.316083916083916,18.815921658986174,423.3,-1.567688450567721,-1.7338579910231124
2021-11-01,14.113333333333333,16.903333333333332,12.006666666666666,280.3,51.46,247.08,24.696666666666665,-3.364403603209915,228.84,-14740.280000000002,0.18352353780313835,18.602588325652842,640.1,0.24557944377336977,-0.2645287009409131
2021-12-01,12.135483870967741,16.541935483870965,8.729032258064517,54.4,56.56,286.03,20.29032258064516,-5.342253065575507,-2.1600000000000037,-14742.440000000002,1.0377981651376147,18.581082949308755,558.5,-0.4369051511446793,-0.7901026752474241
2022-01-01,9.764516129032257,14.932258064516128,5.438709677419355,15.299999999999999,55.65,339.55,16.596774193548388,-7.713220807510991,-40.35,-14782.790000000003,3.6136363636363638,18.421943164362517,510.90000000000003,-0.8350211648468743,-1.0550251355032083
2022-02-01,11.603571428571428,16.7,7.514285714285714,23.4,64.17,389.08,16.50357142857143,-5.874165507971821,-40.77,-14823.560000000003,2.7306382978723405,18.212716973886327,518.4,-0.7722928013433775,-0.8952050905545081
2022-03-01,13.425806451612903,17.551612903225806,9.793548387096775,108.0,85.42999999999999,464.95,18.706451612903226,-4.051930484930345,22.570000000000007,-14800.990000000003,0.7902867715078631,18.233684715821813,574.7,-0.3014118859771251,-0.48290403733867115
2022-04-01,14.53,18.586666666666666,10.633333333333333,114.6,105.15,625.17,23.343333333333337,-2.947736936543249,9.449999999999989,-14791.540000000003,0.9167393199651266,18.130906938044035,644.2,0.2798709491552817,0.012278131363729402
2022-05-01,19.72258064516129,25.106451612903225,14.229032258064517,56.7,152.83,796.68,17.532258064516128,2.244843708618042,-96.13000000000001,-14887.670000000002,2.690669014084507,18.138433819764465,684.8,0.6194404902542121,0.28580438180071865
2022-06-01,24.509999999999998,30.146666666666665,18.546666666666667,1.0,186.15,811.29,18.796666666666667,7.03226306345675,-185.15,-15072.820000000002,169.22727272727272,18.21760048643113,680.2,0.580967093972068,0.2105985899290416
2022-07-01,27.006451612903227,32.90967741935484,20.88064516129032,0.30000000000000004,202.72,835.3100000000001,20.5258064516129,9.528714676359979,-202.42,-15275.240000000002,506.79999999999995,18.226471454173065,679.5000000000001,0.5751124467117422,0.1887486767350483
2022-08-01,27.729032258064517,33.91612903225807,21.383870967741935,0.9,203.59,762.75,21.851612903225806,10.251295321521269,-202.69,-15477.930000000002,203.59,18.263030593958014,679.5,0.5751124467117412,0.04867402076335586
2022-09-01,25.246666666666666,30.41,21.03666666666667,21.4,139.62,556.67,19.926666666666666,7.768929730123418,-118.22,-15596.150000000001,6.493953488372093,18.268308371735788,690.5,0.6671140465168703,0.15476680040784524
2022-10-01,22.509677419354837,28.9,17.46451612903226,10.5,116.06,489.75,15.258064516129032,5.031940482811589,-105.56,-15701.710000000001,10.949056603773586,18.524759984639015,686.8000000000001,0.6361680538551456,0.061053574980915896
2022-11-01,17.07,21.753333333333334,13.236666666666668,55.699999999999996,77.62,325.16,20.576666666666664,-0.40773693654324816,-21.92000000000001,-15723.630000000001,1.3910394265232977,18.771148873527906,462.2,-1.2423373385295826,-1.4910949328167609
2022-12-01,15.19032258064516,20.1,11.670967741935485,38.2,63.58,279.17,17.677419354838708,-2.287414355898088,-25.379999999999995,-15749.01,1.6600522193211487,19.025718766001024,446.0,-1.3778306036971364,-1.6348215572826323
2023-01-01,10.896774193548387,15.0,7.738709677419355,105.9,54.97,300.89,17.858064516129033,-6.580962742994862,50.93000000000001,-15698.08,0.5185849056603773,19.1200736047107,536.6,-0.6200719725748908,-1.0698187027931925
2023-02-01,10.960714285714285,15.867857142857144,6.978571428571429,49.7,61.53,378.05,18.36785714285714,-6.517022650828963,-11.829999999999998,-15709.91,1.2355421686746988,19.066502176139274,562.9000000000001,-0.4001045112226269,-0.8906865532650993
2023-03-01,14.287096774193548,19.406451612903226,9.606451612903227,41.199999999999996,101.97,586.6,18.03548387096774,-3.1906401623497,-60.77,-15770.68,2.4690072639225185,19.13827636968766,496.1,-0.9588051354937753,-1.406542577510826
2023-04-01,17.103333333333335,22.720000000000002,11.163333333333332,4.7,146.01,744.9,19.23,-0.37440360320991317,-141.31,-15911.99,30.41875,19.352720814132102,386.2,-1.8779847553650204,-2.339713374430501
2023-05-01,18.151612903225807,22.374193548387098,14.135483870967741,95.5,129.86,713.58,18.95483870967742,0.6738759666825587,-34.360000000000014,-15946.35,1.3583682008368203,19.22180683563748,425.0,-1.5534700215069284,-1.9573708424211596
2023-06-01,22.85,27.76,17.85,36.2,158.34,770.84,17.67,5.372263063456753,-122.14,-16068.49,4.36198347107438,19.083473502304148,460.20000000000005,-1.2590649021305147,-1.5673529867969302
2023-07-01,29.154838709677417,34.88709677419355,23.68064516129032,0.8,206.37,824.64,17.12258064516129,11.677101773134169,-205.57,-16274.06,229.3,19.262505760368665,460.7,-1.2548830112302822,-1.5868507846895878
2023-08-01,26.82903225806452,32.693548387096776,21.151612903225807,5.0,184.08,771.53,17.40967741935484,9.35129532152127,-179.08,-16453.14,36.09411764705883,19.187505760368662,464.8,-1.22059150584837,-1.4407101471512915
