date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,windspeed_10m_max,temp_anomaly,aridity_index,water_balance,cumulative_water_balance,temp_rolling_12m,precip_rolling_12m
2010-06-01,21.240000000000002,26.346666666666668,15.826666666666666,6.4,5.483333333333333,27.054,18.673333333333336,3.4136563876427637,0.8435897435897436,0.916666666666667,4788.3510969595845,17.736493855606756,608.8000000000001
2010-07-01,25.796774193548387,31.46451612903226,19.932258064516127,0.0,6.47516129032258,27.389032258064514,19.438709677419357,7.970430581191149,64.75161290322579,-6.47516129032258,4781.875935669262,17.637031490015364,607.9
2010-08-01,25.248387096774195,30.551612903225806,20.419354838709676,35.4,5.377419354838709,23.82903225806452,17.761290322580646,7.422043484416957,0.15147660154475237,30.02258064516129,4811.898516314423,17.563375576036865,639.6
2010-09-01,22.616666666666667,27.740000000000002,18.083333333333332,21.7,4.354333333333333,19.46966666666667,17.863333333333333,4.790323054309429,0.19974006116207949,17.345666666666666,4829.2441829810905,17.629486687147978,579.4
2010-10-01,18.451612903225808,23.338709677419356,14.67741935483871,110.6,2.9596774193548385,14.165806451612903,18.874193548387098,0.6252692908685695,0.026736020048372527,107.64032258064516,4936.884505561736,17.60233614951357,665.0999999999999
2010-11-01,14.22,17.366666666666667,11.57,125.9,1.898,8.753333333333334,22.44333333333333,-3.6063436123572377,0.015063492063492064,124.00200000000001,5060.886505561736,17.476225038402458,734.8
2010-12-01,11.580645161290322,15.98709677419355,8.190322580645162,74.1,1.8867741935483873,8.460645161290321,20.58709677419355,-6.245698451066916,0.025428223632727596,72.2132258064516,5133.099731368187,17.350149769585254,702.6999999999999
2011-01-01,10.619354838709677,14.925806451612903,7.27741935483871,59.6,1.4967741935483871,9.136451612903226,17.83225806451613,-7.206988773647561,0.025071594531798778,58.10322580645161,5191.202957174639,17.28267665130568,684.3
2011-02-01,10.217857142857143,14.235714285714286,6.664285714285714,125.80000000000001,1.904642857142857,12.171785714285715,20.00357142857143,-7.608486469500095,0.015128219675479405,123.89535714285715,5315.098314317496,17.09011712749616,727.8
2011-03-01,12.870967741935484,17.532258064516128,8.874193548387098,56.0,2.98,18.06709677419355,20.38064516129032,-4.955375870421754,0.05311942959001782,53.02,5368.118314317497,17.088773041474656,703.8
