Date,SARIMA,LSTM,Ridge,Prophet,RL_Best_Forecast,RL_Best_Forecast_Lower,RL_Best_Forecast_Upper,RL_Best_Forecast_Std,Model_Used
2034-11-01,81.33955670076334,82.20043,123.96380777989631,86.78746778391697,82.20043,47.57109131272391,116.82976868727609,17.668029942487802,LSTM
2034-12-01,75.35162970737598,62.88893,88.26027077440415,71.3578637287716,62.88893,44.95853708395954,80.81932291604046,9.148159651041054,LSTM
2035-01-01,70.53481596933493,58.197956,65.89760028656065,74.72990970236962,58.197956,45.734198699052236,70.66171330094777,6.359059847422329,LSTM
2035-02-01,76.42378607831465,60.714382,106.15886596744846,85.97582222832625,76.42378607831465,44.16965569521355,108.67791646141575,16.45618897096995,SARIMA
2035-03-01,103.86353543121513,74.36324,138.83011017782508,100.5066122102038,103.86353543121513,58.92131488967795,148.8057559727523,22.92970435792713,SARIMA
2035-04-01,132.77278679547032,100.91856,163.9113329176905,128.77021848371783,132.77278679547032,89.0033503099367,176.54222328100394,22.33134514568042,SARIMA
2035-05-01,137.7399429820543,132.55954,181.40253418704464,153.28733718101284,132.55954,95.12916507097765,169.98991492902235,19.097130065827727,LSTM
2035-06-01,162.26638019585045,164.90083,191.30371398588755,186.34400443716825,164.90083,135.50248584967912,194.2991741503209,14.999155178735155,LSTM
2035-07-01,192.3951629629965,184.65361,193.61487231421927,212.3116465380894,184.65361,164.73207425063006,204.5751457493699,10.164048851719343,LSTM
2035-08-01,180.83974801099856,182.76839,188.33600917203967,194.87110592326016,182.76839,143.39238252691248,222.14439747308754,20.08979973116711,LSTM
2035-09-01,139.22189680971985,158.27188,175.46712455934895,150.75659233123466,158.27188,132.47146529184846,184.07229470815156,13.163476891914053,LSTM
2035-10-01,117.1005862151054,120.28985,155.00821847614702,112.85313686078,117.1005862151054,84.21971853163082,149.98145389857996,16.775952899731926,SARIMA
2035-11-01,82.26018952277677,83.36706,126.95929092243388,83.23722161639981,83.36706,46.010839856535554,120.72328014346444,19.05929599156349,LSTM
2035-12-01,76.3775465800746,63.378532,91.3203418982094,65.53811881966023,63.378532,41.68593653745066,85.07112746254934,11.067650746198645,LSTM
2036-01-01,71.6431286627586,58.309227,68.34619314818946,69.87221347461868,58.309227,45.61482028325423,71.00363371674577,6.476738120788658,LSTM
2036-02-01,77.4347570507207,60.59343,108.67204681034488,83.41420651150194,77.4347570507207,43.60895250754718,111.26056159389424,17.258063542435472,SARIMA
2036-03-01,104.4124918777344,73.836296,141.4078790019892,101.71552696188294,104.4124918777344,57.338078899179365,151.4869048562894,24.017557642119915,SARIMA
2036-04-01,132.8337587177818,99.94366,166.55368972312223,127.04197451800162,132.8337587177818,86.3877356220424,179.2797818135212,23.69695055905071,SARIMA
2036-05-01,137.7373654933143,131.56207,184.109478973744,154.67171206776197,131.56207,91.64241282196329,171.48172717803672,20.367172029610572,LSTM
2036-06-01,161.85740132836435,163.88435,194.07524675385463,191.6235765917739,163.88435,133.9446257589098,193.82407424109022,15.275369510760315,LSTM
2036-07-01,191.47578943732492,184.0988,196.450993063454,206.5701287564862,184.0988,168.09337246091846,200.10422753908156,8.166034458715078,LSTM
2036-08-01,180.11943897633165,182.93437,191.23671790254213,194.94510918025705,182.93437,142.835459263421,223.033280736579,20.458627926826022,LSTM
2036-09-01,139.18778776455886,159.13254,178.432421271119,150.61559775617525,159.13254,131.0382771479865,187.22680285201352,14.333807577557922,LSTM
