Date,SARIMA,LSTM,Ridge,Prophet,RL_Best_Forecast,RL_Best_Forecast_Lower,RL_Best_Forecast_Upper,RL_Best_Forecast_Std,Model_Used
2039-11-01,16.589074718793146,19.529268,24.00037718145997,16.037045186197552,19.529268,13.341323195254017,25.71721280474598,3.1571146962989705,LSTM
2039-12-01,13.603581584093714,15.599546,21.01536068954568,12.51010269586899,15.599546,9.185800468897412,22.01329153110259,3.272319148521729,LSTM
2040-01-01,12.29437199323746,12.865368,12.519393071863792,11.678995824423264,12.865368,11.675277593230785,14.055458406769215,0.6071889830455185,LSTM
2040-02-01,12.736955661902948,11.323766,17.118973339947036,12.195924412203292,12.736955661902948,8.352252383438703,17.121658940367194,2.237093509420533,SARIMA
2040-03-01,14.654744727029788,10.99528,20.960959719308743,13.076700166586086,14.654744727029788,7.362812313851319,21.94667714020826,3.7203736801930964,SARIMA
2040-04-01,17.070484618604223,11.977583,24.04535220994892,15.665791817951336,17.070484618604223,8.498837475669594,25.64213176153885,4.3732893586401165,SARIMA
2040-05-01,20.18594151263579,15.025183,26.372150811867563,18.79523973966735,15.025183,7.015320200630727,23.03504579936927,4.086664693555751,LSTM
2040-06-01,24.471323525061752,19.64945,27.94135552506468,23.771850461972143,19.64945,13.874191342406892,25.42470865759311,2.946560539588321,LSTM
2040-07-01,27.90468606835191,23.745937,28.75296634954025,26.15740677820165,23.745937,19.99206951238984,27.499804487610163,1.9152385140868167,LSTM
2040-08-01,28.090873742202177,25.979113,28.806983285294304,27.20198003761074,25.979113,23.910014797483782,28.04821120251622,1.0556623482225604,LSTM
2040-09-01,25.179361409706,25.866793,28.103406332326816,24.690865159407057,25.866793,23.306951574021287,28.426634425978715,1.3060415438666915,LSTM
2040-10-01,21.68348393266573,23.469988,26.642235490637795,20.86593708210329,21.68348393266573,17.337676853151475,26.029291012179986,2.2172485099562524,SARIMA
2040-11-01,16.651457944062876,19.728743,24.423470760227247,15.80921632842792,19.728743,13.114799761119688,26.342686238880315,3.3744608361634247,LSTM
2040-12-01,13.66588543228148,15.734697,21.44711214109516,12.257551936460622,15.734697,8.875027496793953,22.594366503206047,3.4998313791867592,LSTM
